fieldNumber,fieldSpeciesName,infraSpecificRank,infraSpecificName,otherSpeciesName,altitude,sourceOfCoordinates,coordinatePrecision,coordinateUncertainty,dateCreated,sourceFile,generalNotes,hybridStatus,hybridStatusNotes,archived,nswNumber,sampleDate,bundleNumber,boxNumber,livingCollectionId,populationGeneticsId,collectionNotes,tissueSampleColumn,tissueSampleType,hmNumber,herbariumId,herbariumSpecimenIrn,herbariumSpecimenCollector,herbariumCollectionDate,dateToDart,dartServiceNumber,dartOptimization,dartSequencing,duplicateSampleSent,dartNotes,dateToMtAnnan,destructiveSamplingDate,destructiveSamplingBy,destructiveSamplingSiteName,populationInfoId,phenologyId,eventId,idCurrent,acceptedName,genus,species,provisionalAcceptedStatus,taxonType,locality,nationalPark,natureReserve,peoplePresent,stateConservationArea,stateForest,otherTenure,eventKey,plants10m,adultsPresent,juvenilesPresent,speciesIdConfidence,speciesIdNotes,nativeStatus,populationNotes,reproductiveState,flowers,fruit,dartOrderCount,dartOrderServiceNumbers,projectsString,id,type,date,decimalLongitude,decimalLatitude,geodeticDatum
,Planchonella australis,,,,19.663055,GPS,,,2022-10-05 05:21:54.077521+00:00,species_NorthernNSWcomplete.txt,,,,False,NSW1167625,2022-05-25T14:00:00+00:00,,,,,GPS14,,Tissue,,,,,,,,,,,,,,,,popnInfo-Planchon,phenology-nh_nmd-n,cfab6090-dhd9f-22ec-4963-136e7derNorthCoast36,True,Planchonella australis,Planchonella,australis,n.a.,ALA,"Vegetation behind Blackhead Beach, Blackhead",,,"Richard Dimon, Patrick Fahey",,,,cfab6090-dhd9f-22ec-4963-136e7derNorthCoast36,1,Yes,,,,,,Sterile,,,1,DPout22-7748,RandR,,,,152.543612,-32.076342,WGS84
,Planchonella australis,,,,17.728144,GPS,,,2022-10-05 05:21:54.077521+00:00,species_NorthernNSWcomplete.txt,,,,False,NSW1163866,2022-05-25T14:00:00+00:00,,,,,GPS15,,Tissue,,,,,,,,,,,,,,,,popnInfo-Planchon,phenology-nh_nmd-n,cfab6090-dhd9f-22ec-4963-136e7derNorthCoast36,True,Planchonella australis,Planchonella,australis,n.a.,ALA,"Vegetation behind Blackhead Beach, Blackhead",,,"Richard Dimon, Patrick Fahey",,,,cfab6090-dhd9f-22ec-4963-136e7derNorthCoast36,1,Yes,,,,,,Sterile,,,1,DPout22-7748,RandR,,,,152.543472,-32.076444,WGS84
,Planchonella australis,,,,17.808271,GPS,,,2022-10-05 05:21:54.077521+00:00,species_NorthernNSWcomplete.txt,,,,False,NSW1167626,2022-05-25T14:00:00+00:00,,,,,GPS16,,Tissue,,,,,,,,,,,,,,,,popnInfo-Planchon,phenology-nh_nmd-n,cfab6090-dhd9f-22ec-4963-136e7derNorthCoast36,True,Planchonella australis,Planchonella,australis,n.a.,ALA,"Vegetation behind Blackhead Beach, Blackhead",,,"Richard Dimon, Patrick Fahey",,,,cfab6090-dhd9f-22ec-4963-136e7derNorthCoast36,1,Yes,,,,,,Sterile,,,1,DPout22-7748,RandR,,,,152.543419,-32.076337,WGS84
,Planchonella australis,,,,30.005108,GPS,,,2022-10-05 05:21:54.077521+00:00,species_NorthernNSWcomplete.txt,,,,False,NSW1167643,2022-05-25T14:00:00+00:00,,,,,GPS25,,Tissue,,,,,,,,,,,,,,,,popnInfo-Planchon,phenology-nh_nmd-n,cfab6090-dhd9f-22ec-4963-136e7derNorthCoast36,True,Planchonella australis,Planchonella,australis,n.a.,ALA,"Vegetation behind Blackhead Beach, Blackhead",,,"Richard Dimon, Patrick Fahey",,,,cfab6090-dhd9f-22ec-4963-136e7derNorthCoast36,1,Yes,,,,,,Sterile,,,1,DPout22-7748,RandR,,,,152.543437,-32.076114,WGS84
,Planchonella australis,,,,30.69368,GPS,,,2022-10-05 05:21:54.077521+00:00,species_NorthernNSWcomplete.txt,,,,False,NSW1167636,2022-05-25T14:00:00+00:00,,,,,GPS27,,Tissue,,,,,,,,,,,,,,,,popnInfo-Planchon,phenology-nh_nmd-n,cfab6090-dhd9f-22ec-4963-136e7derNorthCoast36,True,Planchonella australis,Planchonella,australis,n.a.,ALA,"Vegetation behind Blackhead Beach, Blackhead",,,"Richard Dimon, Patrick Fahey",,,,cfab6090-dhd9f-22ec-4963-136e7derNorthCoast36,1,Yes,,,,,,Sterile,,,1,DPout22-7748,RandR,,,,152.543693,-32.075944,WGS84
,Planchonella australis,,,,52.6371,GPS,,,2022-10-05 05:21:54.077521+00:00,species_NorthernNSWcomplete.txt,,,,False,NSW1167446,2022-05-26T14:00:00+00:00,,,,,GPS37,,Tissue,,,,,,,,,,,,,,,,popnInfo-Planchon,phenology-nh_nmd-n,cfab6090-dhd9f-22ec-4963-136e7derNorthCoast40,True,Planchonella australis,Planchonella,australis,n.a.,ALA,Sea Acres National Park,Sea Acres National Park,,"Richard Dimon, Patrick Fahey",,,,cfab6090-dhd9f-22ec-4963-136e7derNorthCoast40,1,Yes,,,,,,Sterile,,,1,DPout22-7748,RandR,,,,152.930387,-31.463151,WGS84
,Planchonella australis,,,,52.84461,GPS,,,2022-10-05 05:21:54.077521+00:00,species_NorthernNSWcomplete.txt,,,,False,NSW1167521,2022-05-26T14:00:00+00:00,,,,,GPS38,,Tissue,,,,,,,,,,,,,,,,popnInfo-Planchon,phenology-nh_nmd-n,cfab6090-dhd9f-22ec-4963-136e7derNorthCoast40,True,Planchonella australis,Planchonella,australis,n.a.,ALA,Sea Acres National Park,Sea Acres National Park,,"Richard Dimon, Patrick Fahey",,,,cfab6090-dhd9f-22ec-4963-136e7derNorthCoast40,1,Yes,,,,,,Sterile,,,1,DPout22-7748,RandR,,,,152.930499,-31.46335,WGS84
,Planchonella australis,,,,47.81082,GPS,,,2022-10-05 05:21:54.077521+00:00,species_NorthernNSWcomplete.txt,,,,False,NSW1167511,2022-05-26T14:00:00+00:00,,,,,GPS47,,Tissue,,,,,,,,,,,,,,,,popnInfo-Planchon,phenology-nh_nmd-n,cfab6090-dhd9f-22ec-4963-136e7derNorthCoast40,True,Planchonella australis,Planchonella,australis,n.a.,ALA,Sea Acres National Park,Sea Acres National Park,,"Richard Dimon, Patrick Fahey",,,,cfab6090-dhd9f-22ec-4963-136e7derNorthCoast40,1,Yes,,,,,,Sterile,,,1,DPout22-7748,RandR,,,,152.931965,-31.462319,WGS84
,Planchonella australis,,,,46.686317,GPS,,,2022-10-05 05:21:54.077521+00:00,species_NorthernNSWcomplete.txt,,,,False,NSW1167444,2022-05-26T14:00:00+00:00,,,,,GPS48,,Tissue,,,,,,,,,,,,,,,,popnInfo-Planchon,phenology-nh_nmd-n,cfab6090-dhd9f-22ec-4963-136e7derNorthCoast40,True,Planchonella australis,Planchonella,australis,n.a.,ALA,Sea Acres National Park,Sea Acres National Park,,"Richard Dimon, Patrick Fahey",,,,cfab6090-dhd9f-22ec-4963-136e7derNorthCoast40,1,Yes,,,,,,Sterile,,,1,DPout22-7748,RandR,,,,152.932039,-31.462197,WGS84
,Planchonella australis,,,,43.271145,GPS,,,2022-10-05 05:21:54.077521+00:00,species_NorthernNSWcomplete.txt,,,,False,NSW1167443,2022-05-26T14:00:00+00:00,,,,,GPS49,,Tissue,,,,,,,,,,,,,,,,popnInfo-Planchon,phenology-nh_nmd-n,cfab6090-dhd9f-22ec-4963-136e7derNorthCoast40,True,Planchonella australis,Planchonella,australis,n.a.,ALA,Sea Acres National Park,Sea Acres National Park,,"Richard Dimon, Patrick Fahey",,,,cfab6090-dhd9f-22ec-4963-136e7derNorthCoast40,1,Yes,,,,,,Sterile,,,1,DPout22-7748,RandR,,,,152.931698,-31.461822,WGS84
,Planchonella australis,,,,88.51139,GPS,,,2022-10-05 05:21:54.077521+00:00,species_NorthernNSWcomplete.txt,,,,False,NSW1167206,2022-05-27T14:00:00+00:00,,,,,GPS139,,Tissue,,,,,,,,,,,,,,,,popnInfo-Planchon,phenology-nh_nmd-n,cfab6090-dhd9f-22ec-4963-136e7derNorthCoast41,True,Planchonella australis,Planchonella,australis,n.a.,ALA,"The Pines Picnic Area, Yarriabini National Park",Yarriabini National Park,,"Richard Dimon, Patrick Fahey",,,,cfab6090-dhd9f-22ec-4963-136e7derNorthCoast41,1,Yes,,,,,,Sterile,,,1,DPout22-7748,RandR,,,,152.949191,-30.786555,WGS84
,Planchonella australis,,,,88.481415,GPS,,,2022-10-05 05:21:54.077521+00:00,species_NorthernNSWcomplete.txt,,,,False,NSW1167201,2022-05-27T14:00:00+00:00,,,,,GPS140,,Tissue,,,,,,,,,,,,,,,,popnInfo-Planchon,phenology-nh_nmd-n,cfab6090-dhd9f-22ec-4963-136e7derNorthCoast41,True,Planchonella australis,Planchonella,australis,n.a.,ALA,"The Pines Picnic Area, Yarriabini National Park",Yarriabini National Park,,"Richard Dimon, Patrick Fahey",,,,cfab6090-dhd9f-22ec-4963-136e7derNorthCoast41,1,Yes,,,,,,Sterile,,,1,DPout22-7748,RandR,,,,152.949336,-30.786318,WGS84
,Planchonella australis,,,,82.63206,GPS,,,2022-10-05 05:21:54.077521+00:00,species_NorthernNSWcomplete.txt,,,,False,NSW1167230,2022-05-27T14:00:00+00:00,,,,,GPS146,,Tissue,,,,,,,,,,,,,,,,popnInfo-Planchon,phenology-nh_nmd-n,cfab6090-dhd9f-22ec-4963-136e7derNorthCoast41,True,Planchonella australis,Planchonella,australis,n.a.,ALA,"The Pines Picnic Area, Yarriabini National Park",Yarriabini National Park,,"Richard Dimon, Patrick Fahey",,,,cfab6090-dhd9f-22ec-4963-136e7derNorthCoast41,1,Yes,,,,,,Sterile,,,1,DPout22-7748,RandR,,,,152.949103,-30.785482,WGS84
,Planchonella australis,,,,80.56871,GPS,,,2022-10-05 05:21:54.077521+00:00,species_NorthernNSWcomplete.txt,,,,False,NSW1167189,2022-05-27T14:00:00+00:00,,,,,GPS149,,Tissue,,,,,,,,,,,,,,,,popnInfo-Planchon,phenology-nh_nmd-n,cfab6090-dhd9f-22ec-4963-136e7derNorthCoast41,True,Planchonella australis,Planchonella,australis,n.a.,ALA,"The Pines Picnic Area, Yarriabini National Park",Yarriabini National Park,,"Richard Dimon, Patrick Fahey",,,,cfab6090-dhd9f-22ec-4963-136e7derNorthCoast41,1,Yes,,,,,,Sterile,,,1,DPout22-7748,RandR,,,,152.949096,-30.784489,WGS84
,Planchonella australis,,,,81.53083,GPS,,,2022-10-05 05:21:54.077521+00:00,species_NorthernNSWcomplete.txt,,,,False,NSW1167091,2022-05-27T14:00:00+00:00,,,,,GPS152,,Tissue,,,,,,,,,,,,,,,,popnInfo-Planchon,phenology-nh_nmd-n,cfab6090-dhd9f-22ec-4963-136e7derNorthCoast41,True,Planchonella australis,Planchonella,australis,n.a.,ALA,"The Pines Picnic Area, Yarriabini National Park",Yarriabini National Park,,"Richard Dimon, Patrick Fahey",,,,cfab6090-dhd9f-22ec-4963-136e7derNorthCoast41,1,Yes,,,,,,Sterile,,,1,DPout22-7748,RandR,,,,152.949054,-30.784043,WGS84
,Planchonella australis,,,,741.6063,GPS,,,2022-10-05 05:21:54.077521+00:00,species_NorthernNSWcomplete.txt,,,,False,NSW1167088,2022-05-28T14:00:00+00:00,,,,,GPS193,,Tissue,,,,,,,,,,,,,,,,popnInfo-Planchon,phenology-nh_nmd-n,cfab6090-dhd9f-22ec-4963-136e7derNorthCoast44,True,Planchonella australis,Planchonella,australis,n.a.,ALA,"Never Never, Dorrigo National Park",Dorrigo National Park,,"Richard Dimon, Patrick Fahey",,,,cfab6090-dhd9f-22ec-4963-136e7derNorthCoast44,1,Yes,,,,,,Sterile,,,1,DPout22-7748,RandR,,,,152.800294,-30.359742,WGS84
,Planchonella australis,,,,744.3648,GPS,,,2022-10-05 05:21:54.077521+00:00,species_NorthernNSWcomplete.txt,,,,False,NSW1167002,2022-05-28T14:00:00+00:00,,,,,GPS195,,Tissue,,,,,,,,,,,,,,,,popnInfo-Planchon,phenology-nh_nmd-n,cfab6090-dhd9f-22ec-4963-136e7derNorthCoast44,True,Planchonella australis,Planchonella,australis,n.a.,ALA,"Never Never, Dorrigo National Park",Dorrigo National Park,,"Richard Dimon, Patrick Fahey",,,,cfab6090-dhd9f-22ec-4963-136e7derNorthCoast44,1,Yes,,,,,,Sterile,,,1,DPout22-7748,RandR,,,,152.80032,-30.35981,WGS84
,Planchonella australis,,,,742.6999,GPS,,,2022-10-05 05:21:54.077521+00:00,species_NorthernNSWcomplete.txt,,,,False,NSW1167012,2022-05-28T14:00:00+00:00,,,,,GPS196,,Tissue,,,,,,,,,,,,,,,,popnInfo-Planchon,phenology-nh_nmd-n,cfab6090-dhd9f-22ec-4963-136e7derNorthCoast44,True,Planchonella australis,Planchonella,australis,n.a.,ALA,"Never Never, Dorrigo National Park",Dorrigo National Park,,"Richard Dimon, Patrick Fahey",,,,cfab6090-dhd9f-22ec-4963-136e7derNorthCoast44,1,Yes,,,,,,Sterile,,,1,DPout22-7748,RandR,,,,152.800254,-30.360017,WGS84
,Planchonella australis,,,,742.4846,GPS,,,2022-10-05 05:21:54.077521+00:00,species_NorthernNSWcomplete.txt,,,,False,NSW1167007,2022-05-28T14:00:00+00:00,,,,,GPS197,,Tissue,,,,,,,,,,,,,,,,popnInfo-Planchon,phenology-nh_nmd-n,cfab6090-dhd9f-22ec-4963-136e7derNorthCoast44,True,Planchonella australis,Planchonella,australis,n.a.,ALA,"Never Never, Dorrigo National Park",Dorrigo National Park,,"Richard Dimon, Patrick Fahey",,,,cfab6090-dhd9f-22ec-4963-136e7derNorthCoast44,1,Yes,,,,,,Sterile,,,1,DPout22-7748,RandR,,,,152.799872,-30.360208,WGS84
,Planchonella australis,,,,735.2453,GPS,,,2022-10-05 05:21:54.077521+00:00,species_NorthernNSWcomplete.txt,,,,False,NSW1167004,2022-05-28T14:00:00+00:00,,,,,GPS199,,Tissue,,,,,,,,,,,,,,,,popnInfo-Planchon,phenology-nh_nmd-n,cfab6090-dhd9f-22ec-4963-136e7derNorthCoast44,True,Planchonella australis,Planchonella,australis,n.a.,ALA,"Never Never, Dorrigo National Park",Dorrigo National Park,,"Richard Dimon, Patrick Fahey",,,,cfab6090-dhd9f-22ec-4963-136e7derNorthCoast44,1,Yes,,,,,,Sterile,,,1,DPout22-7748,RandR,,,,152.797387,-30.362325,WGS84
,Planchonella australis,,,,138.42519,GPS,,,2022-10-05 05:21:54.077521+00:00,species_NorthernNSWcomplete.txt,,,,False,NSW1166887,2022-06-03T14:00:00+00:00,,,,,GPS707,,Tissue,,,,,,,,,,,,,,,,popnInfo-Planchon,phenology-nh_nmd-n,cfab6090-dhd9f-22ec-4963-136e7derNorthCoast46,True,Planchonella australis,Planchonella,australis,n.a.,ALA,"Sheepstation Creek, Nymboi-Binderay National Park",Nymboi-Binderay National Park,,"Richard Dimon, Patrick Fahey",,,,cfab6090-dhd9f-22ec-4963-136e7derNorthCoast46,1,Yes,,,,,,Sterile,,,1,DPout22-7748,RandR,,,,152.790165,-30.022347,WGS84
,Planchonella australis,,,,135.15361,GPS,,,2022-10-05 05:21:54.077521+00:00,species_NorthernNSWcomplete.txt,,,,False,NSW1166868,2022-06-03T14:00:00+00:00,,,,,GPS709,,Tissue,,,,,,,,,,,,,,,,popnInfo-Planchon,phenology-nh_nmd-n,cfab6090-dhd9f-22ec-4963-136e7derNorthCoast46,True,Planchonella australis,Planchonella,australis,n.a.,ALA,"Sheepstation Creek, Nymboi-Binderay National Park",Nymboi-Binderay National Park,,"Richard Dimon, Patrick Fahey",,,,cfab6090-dhd9f-22ec-4963-136e7derNorthCoast46,1,Yes,,,,,,Sterile,,,1,DPout22-7748,RandR,,,,152.790214,-30.02235,WGS84
,Planchonella australis,,,,136.32018,GPS,,,2022-10-05 05:21:54.077521+00:00,species_NorthernNSWcomplete.txt,,,,False,NSW1166867,2022-06-03T14:00:00+00:00,,,,,GPS711,,Tissue,,,,,,,,,,,,,,,,popnInfo-Planchon,phenology-nh_nmd-n,cfab6090-dhd9f-22ec-4963-136e7derNorthCoast46,True,Planchonella australis,Planchonella,australis,n.a.,ALA,"Sheepstation Creek, Nymboi-Binderay National Park",Nymboi-Binderay National Park,,"Richard Dimon, Patrick Fahey",,,,cfab6090-dhd9f-22ec-4963-136e7derNorthCoast46,1,Yes,,,,,,Sterile,,,1,DPout22-7748,RandR,,,,152.790271,-30.021997,WGS84
,Planchonella australis,,,,136.38943,GPS,,,2022-10-05 05:21:54.077521+00:00,species_NorthernNSWcomplete.txt,,,,False,NSW1166866,2022-06-03T14:00:00+00:00,,,,,GPS712,,Tissue,,,,,,,,,,,,,,,,popnInfo-Planchon,phenology-nh_nmd-n,cfab6090-dhd9f-22ec-4963-136e7derNorthCoast46,True,Planchonella australis,Planchonella,australis,n.a.,ALA,"Sheepstation Creek, Nymboi-Binderay National Park",Nymboi-Binderay National Park,,"Richard Dimon, Patrick Fahey",,,,cfab6090-dhd9f-22ec-4963-136e7derNorthCoast46,1,Yes,,,,,,Sterile,,,1,DPout22-7748,RandR,,,,152.790204,-30.021956,WGS84
,Planchonella australis,,,,137.48572,GPS,,,2022-10-05 05:21:54.077521+00:00,species_NorthernNSWcomplete.txt,,,,False,NSW1166877,2022-06-03T14:00:00+00:00,,,,,GPS714,,Tissue,,,,,,,,,,,,,,,,popnInfo-Planchon,phenology-nh_nmd-n,cfab6090-dhd9f-22ec-4963-136e7derNorthCoast46,True,Planchonella australis,Planchonella,australis,n.a.,ALA,"Sheepstation Creek, Nymboi-Binderay National Park",Nymboi-Binderay National Park,,"Richard Dimon, Patrick Fahey",,,,cfab6090-dhd9f-22ec-4963-136e7derNorthCoast46,1,Yes,,,,,,Sterile,,,1,DPout22-7748,RandR,,,,152.790122,-30.022048,WGS84
,Planchonella australis,,,,20.428623,GPS,,,2022-10-05 05:21:54.077521+00:00,species_NorthernNSWcomplete.txt,,,,False,NSW1167715,2022-06-05T14:00:00+00:00,,,,,GPS843,,Tissue,,,,,,,,,,,,,,,,popnInfo-Planchon,phenology-nh_nmd-n,cfab6090-dhd9f-22ec-4963-136e7derNorthCoast48,True,Planchonella australis,Planchonella,australis,n.a.,ALA,Bongil-Bongil National Park,Bongil-Bongil National Park,,"Richard Dimon, Patrick Fahey",,,,cfab6090-dhd9f-22ec-4963-136e7derNorthCoast48,1,Yes,,,,,,Sterile,,,1,DPout22-7748,RandR,,,,153.058198,-30.444498,WGS84
,Planchonella australis,,,,39.08519,GPS,,,2022-10-05 05:21:54.077521+00:00,species_NorthernNSWcomplete.txt,,,,False,NSW1167712,2022-06-05T14:00:00+00:00,,,,,GPS846,,Tissue,,,,,,,,,,,,,,,,popnInfo-Planchon,phenology-nh_nmd-n,cfab6090-dhd9f-22ec-4963-136e7derNorthCoast48,True,Planchonella australis,Planchonella,australis,n.a.,ALA,Bongil-Bongil National Park,Bongil-Bongil National Park,,"Richard Dimon, Patrick Fahey",,,,cfab6090-dhd9f-22ec-4963-136e7derNorthCoast48,1,Yes,,,,,,Sterile,,,1,DPout22-7748,RandR,,,,153.04513,-30.445306,WGS84
,Planchonella australis,,,,40.661495,GPS,,,2022-10-05 05:21:54.077521+00:00,species_NorthernNSWcomplete.txt,,,,False,NSW1167710,2022-06-05T14:00:00+00:00,,,,,GPS848,,Tissue,,,,,,,,,,,,,,,,popnInfo-Planchon,phenology-nh_nmd-n,cfab6090-dhd9f-22ec-4963-136e7derNorthCoast48,True,Planchonella australis,Planchonella,australis,n.a.,ALA,Bongil-Bongil National Park,Bongil-Bongil National Park,,"Richard Dimon, Patrick Fahey",,,,cfab6090-dhd9f-22ec-4963-136e7derNorthCoast48,1,Yes,,,,,,Sterile,,,1,DPout22-7748,RandR,,,,153.045216,-30.445075,WGS84
,Planchonella australis,,,,32.424507,GPS,,,2022-10-05 05:21:54.077521+00:00,species_NorthernNSWcomplete.txt,,,,False,NSW1167709,2022-06-05T14:00:00+00:00,,,,,GPS849,,Tissue,,,,,,,,,,,,,,,,popnInfo-Planchon,phenology-nh_nmd-n,cfab6090-dhd9f-22ec-4963-136e7derNorthCoast48,True,Planchonella australis,Planchonella,australis,n.a.,ALA,Bongil-Bongil National Park,Bongil-Bongil National Park,,"Richard Dimon, Patrick Fahey",,,,cfab6090-dhd9f-22ec-4963-136e7derNorthCoast48,1,Yes,,,,,,Sterile,,,1,DPout22-7748,RandR,,,,153.044972,-30.444787,WGS84
,Planchonella australis,,,,30.868637,GPS,,,2022-10-05 05:21:54.077521+00:00,species_NorthernNSWcomplete.txt,,,,False,NSW1167708,2022-06-05T14:00:00+00:00,,,,,GPS850,,Tissue,,,,,,,,,,,,,,,,popnInfo-Planchon,phenology-nh_nmd-n,cfab6090-dhd9f-22ec-4963-136e7derNorthCoast48,True,Planchonella australis,Planchonella,australis,n.a.,ALA,Bongil-Bongil National Park,Bongil-Bongil National Park,,"Richard Dimon, Patrick Fahey",,,,cfab6090-dhd9f-22ec-4963-136e7derNorthCoast48,1,Yes,,,,,,Sterile,,,1,DPout22-7748,RandR,,,,153.044909,-30.444621,WGS84
,Planchonella australis,,,,123.79,GPS,6.86,,2022-12-06 02:54:42.772974+00:00,species_export_06-12-2022 10-53-00.csv,,,,False,NSW1174313,2022-11-29T13:00:00+00:00,,,,,Fallen tree along side of creek. Approximately 5m+ tall,,Tissue,,,,,,,,,,,,,,,,popnInfo-03a335e5,phenology-b4c46dde,0dac0a2f-4a29-4b63-935e-bb19c8a31008,True,Planchonella australis,Planchonella,australis,n.a.,ALA,"Intersection of Stony CK Rd and Mosquito Rd, Stony Creek, Middle Brother",,,dimon.richard@gmail.com,,,,0dac0a2f-4a29-4b63-935e-bb19c8a31008,Less than 5,Yes,Yes,Confident,,Native - wild,,Sterile,,,1,DPout22-7748,RandR,,,,152.7037923,-31.6955164,WGS84
,Planchonella australis,,,,126.72,GPS,8.0,,2022-12-06 02:54:42.772974+00:00,species_export_06-12-2022 10-53-00.csv,,,,False,NSW1174449,2022-11-29T13:00:00+00:00,,,,,2m tall tree dying at top and suckering from base.,,Tissue,,,,,,,,,,,,,,,,popnInfo-03a335e5,phenology-1d495b45,0dac0a2f-4a29-4b63-935e-bb19c8a31008,True,Planchonella australis,Planchonella,australis,n.a.,ALA,"Intersection of Stony CK Rd and Mosquito Rd, Stony Creek, Middle Brother",,,dimon.richard@gmail.com,,,,0dac0a2f-4a29-4b63-935e-bb19c8a31008,Less than 5,Yes,Yes,Confident,,Native - wild,,Sterile,,,1,DPout22-7748,RandR,,,,152.7038245,-31.6953678,WGS84
,Planchonella australis,,,,128.12,GPS,8.0,,2022-12-06 02:54:42.772974+00:00,species_export_06-12-2022 10-53-00.csv,,,,False,NSW1174246,2022-11-29T13:00:00+00:00,,,,,Seedling 40cm tall,,Tissue,,,,,,,,,,,,,,,,popnInfo-03a335e5,phenology-63770029,0dac0a2f-4a29-4b63-935e-bb19c8a31008,True,Planchonella australis,Planchonella,australis,n.a.,ALA,"Intersection of Stony CK Rd and Mosquito Rd, Stony Creek, Middle Brother",,,dimon.richard@gmail.com,,,,0dac0a2f-4a29-4b63-935e-bb19c8a31008,Less than 5,Yes,Yes,Confident,,Native - wild,,Sterile,,,1,DPout22-7748,RandR,,,,152.7035087,-31.6948921,WGS84
,Planchonella australis,,,,124.11,GPS,8.0,,2022-12-06 02:54:42.772974+00:00,species_export_06-12-2022 10-53-00.csv,,,,False,NSW1174440,2022-11-29T13:00:00+00:00,,,,,Adult tree approximately 10m tall suckering from base.,,Tissue,,,,,,,,,,,,,,,,popnInfo-03a335e5,phenology-96934408,0dac0a2f-4a29-4b63-935e-bb19c8a31008,True,Planchonella australis,Planchonella,australis,n.a.,ALA,"Intersection of Stony CK Rd and Mosquito Rd, Stony Creek, Middle Brother",,,dimon.richard@gmail.com,,,,0dac0a2f-4a29-4b63-935e-bb19c8a31008,Less than 5,Yes,Yes,Confident,,Native - wild,,Sterile,,,1,DPout22-7748,RandR,,,,152.7034318,-31.6948948,WGS84
,Planchonella australis,,,,124.41,GPS,8.0,,2022-12-06 02:54:42.772974+00:00,species_export_06-12-2022 10-53-00.csv,,,,False,NSW1174289,2022-11-29T13:00:00+00:00,,,,,Seedling 20cm tall,,Tissue,,,,,,,,,,,,,,,,popnInfo-03a335e5,phenology-d7bc19d8,0dac0a2f-4a29-4b63-935e-bb19c8a31008,True,Planchonella australis,Planchonella,australis,n.a.,ALA,"Intersection of Stony CK Rd and Mosquito Rd, Stony Creek, Middle Brother",,,dimon.richard@gmail.com,,,,0dac0a2f-4a29-4b63-935e-bb19c8a31008,Less than 5,Yes,Yes,Confident,,Native - wild,,Sterile,,,1,DPout22-7748,RandR,,,,152.7032092,-31.6946917,WGS84
,Planchonella australis,,,,123.01,GPS,8.0,,2022-12-06 02:54:42.772974+00:00,species_export_06-12-2022 10-53-00.csv,,,,False,NSW1174298,2022-11-29T13:00:00+00:00,,,,,3m tall,,Tissue,,,,,,,,,,,,,,,,popnInfo-03a335e5,phenology-35c74a99,0dac0a2f-4a29-4b63-935e-bb19c8a31008,True,Planchonella australis,Planchonella,australis,n.a.,ALA,"Intersection of Stony CK Rd and Mosquito Rd, Stony Creek, Middle Brother",,,dimon.richard@gmail.com,,,,0dac0a2f-4a29-4b63-935e-bb19c8a31008,Less than 5,Yes,Yes,Confident,,Native - wild,,Sterile,,,1,DPout22-7748,RandR,,,,152.70314,-31.6944102,WGS84
,Planchonella australis,,,,129.54,GPS,8.35,,2022-12-06 02:54:42.772974+00:00,species_export_06-12-2022 10-53-00.csv,,,,False,NSW1174273,2022-11-29T13:00:00+00:00,,,,,Adult approximately 5m+ suckering from base,,Tissue,,,,,,,,,,,,,,,,popnInfo-03a335e5,phenology-c8c770df,0dac0a2f-4a29-4b63-935e-bb19c8a31008,True,Planchonella australis,Planchonella,australis,n.a.,ALA,"Intersection of Stony CK Rd and Mosquito Rd, Stony Creek, Middle Brother",,,dimon.richard@gmail.com,,,,0dac0a2f-4a29-4b63-935e-bb19c8a31008,Less than 5,Yes,Yes,Confident,,Native - wild,,Sterile,,,1,DPout22-7748,RandR,,,,152.7028039,-31.6941001,WGS84
,Planchonella australis,,,,402.51,GPS,8.0,,2022-12-06 02:54:42.772974+00:00,species_export_06-12-2022 10-53-00.csv,,,,False,NSW1174703,2022-12-03T13:00:00+00:00,,,,,Approximately 2.5m tall growing directly alongside Allyn River Forest Rd,,Tissue,,,,,,,,,,,,,,,,popnInfo-54f2d6c0,phenology-a903cf00,590a7c0c-af70-4bea-ab01-36b38111c207,True,Planchonella australis,Planchonella,australis,n.a.,ALA,Allyn River,,,dimon.richard@gmail.com,,,,590a7c0c-af70-4bea-ab01-36b38111c207,Less than 5,Yes,Yes,Confident,,Native - wild,,Sterile,,,1,DPout22-7748,RandR,,,,151.4800325,-32.1400499,WGS84
,Planchonella australis,,,,397.77,GPS,8.0,,2022-12-06 02:54:42.772974+00:00,species_export_06-12-2022 10-53-00.csv,,,,False,NSW1174708,2022-12-03T13:00:00+00:00,,,,,1.5m tall,,Tissue,,,,,,,,,,,,,,,,popnInfo-54f2d6c0,phenology-398da119,590a7c0c-af70-4bea-ab01-36b38111c207,True,Planchonella australis,Planchonella,australis,n.a.,ALA,Allyn River,,,dimon.richard@gmail.com,,,,590a7c0c-af70-4bea-ab01-36b38111c207,Less than 5,Yes,Yes,Confident,,Native - wild,,Sterile,,,1,DPout22-7748,RandR,,,,151.4802994,-32.1404581,WGS84
